Product Name,Categorize Product,Brand Name,Price (?),Discounted Price,Rating (?),Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount (%),Seller,Return Policy
Hayer-Menon Voluptate Pro Smartphones 5,Phone,Hayer-Menon Voluptate,1210.40 ,568.89 ,4.10 ,8978,5893,100,Electronics,Smartphones,53,FashionPlus,FALSE
Nagar-Warrior Suscipit Pro Laptops 14,Laptop,Nagar-Warrior Suscipit,1200.10 ,1200.10 ,4.70 ,8954,722,48,Electronics,Laptops,0,SuperComNet,FALSE
Deep Group Fuga Plus Smartphones 10,Phone,Deep Group,1196.06 ,1076.45 ,4.50 ,6045,3182,1344,Electronics,Smartphones,10,MobileHub,FALSE
Balan-Patla Quos Ultra Smartphones 8,Phone,Balan-Patla Quos,1195.54 ,1195.54 ,3.20 ,3155,3338,156,Electronics,Smartphones,0,RetailNet,FALSE
"Mammen, Mistry and Kannan Veritatis Pro Laptops 2",Laptop,"Mammen, Mistry",1193.10 ,954.48 ,4.00 ,831,4943,1829,Electronics,Laptops,20,ElectroWorld,FALSE
"Sule, Sachdev and Tella Recusandae Lite Laptops 11",Laptop,"Sule, Sachdev",1192.81 ,1013.89 ,4.50 ,630,7954,3155,Electronics,Laptops,15,ElectroWorld,FALSE
Sarkar LLC Officia Plus Laptops 6,Laptop,Sarkar LLC,1172.83 ,832.71 ,4.60 ,4653,601,77,Electronics,Laptops,29,ElectroWorld,TRUE
"Rao, Nagar and Kumer Neque Plus Laptops 1",Laptop,"Rao, Nagar",1167.50 ,1167.50 ,3.50 ,4894,3241,1164,Electronics,Laptops,0,SuperComNet,FALSE
Goel Inc In Plus Smartphones 8,Phone,Goel Inc,1166.58 ,1166.58 ,4.30 ,5364,6554,622,Electronics,Smartphones,0,Cloudtail India,TRUE
Kalita-Balan Fugit Plus Smartphones 4,Phone,Kalita-Balan Fugit,1159.47 ,1159.47 ,3.70 ,1660,4056,597,Electronics,Smartphones,0,FashionPlus,FALSE
Kari-Kapur Aut Pro Laptops 4,Laptop,Kari-Kapur Aut,1148.50 ,1148.50 ,4.80 ,2495,4981,181,Electronics,Laptops,0,ElectroWorld,TRUE
Kakar-Mukhopadhyay Repudiandae Plus Smartphones 2,Phone,Kakar-Mukhopadhyay Repudiandae,1143.33 ,1143.33 ,3.40 ,5235,3188,128,Electronics,Smartphones,0,RetailNet,FALSE
Ratta-Cheema Expedita Ultra Smartphones 3,Phone,Ratta-Cheema Expedita,1142.70 ,479.93 ,4.50 ,6963,358,76,Electronics,Smartphones,58,MobileHub,FALSE
Mani-Rattan Reprehenderit Ultra Laptops 9,Laptop,Mani-Rattan Reprehenderit,1142.64 ,662.73 ,3.70 ,6386,1164,415,Electronics,Laptops,42,Flipkart Assured,TRUE
Patel Group Rerum Lite Smartphones 8,Phone,Patel Group,1138.76 ,1138.76 ,4.60 ,333,7527,2358,Electronics,Smartphones,0,ElectroWorld,FALSE
"Lal, Chawla and Varma Eum Lite Smartphones 6",Phone,"Lal, Chawla",1137.74 ,910.19 ,3.10 ,4504,536,64,Electronics,Smartphones,20,RetailNet,TRUE
"Garde, Nagarajan and Sharaf Unde Ultra Laptops 3",Laptop,"Garde, Nagarajan",1137.64 ,1137.64 ,3.50 ,3022,2950,1383,Electronics,Laptops,0,Cloudtail India,TRUE
"Iyengar, Doctor and Devi Unde Pro Laptops 12",Laptop,"Iyengar, Doctor",1135.00 ,942.05 ,4.80 ,379,5661,2784,Electronics,Laptops,17,ElectroWorld,TRUE
Pandya LLC Corporis Pro Laptops 7,Laptop,Pandya LLC,1131.22 ,384.61 ,4.70 ,2045,6581,2042,Electronics,Laptops,66,MobileHub,TRUE
Rau and Sons Laudantium Plus Laptops 8,Laptop,Rau and,1130.42 ,1130.42 ,4.90 ,5802,8832,3439,Electronics,Laptops,0,ElectroWorld,FALSE
More LLC Est Lite Smartphones 9,Phone,More LLC,1124.88 ,359.96 ,3.70 ,959,8786,2185,Electronics,Smartphones,68,Cloudtail India,TRUE
Kala-Dani Eveniet Pro Laptops 2,Laptop,Kala-Dani Eveniet,1119.11 ,626.70 ,3.80 ,2348,5290,2076,Electronics,Laptops,44,FashionPlus,TRUE
Swaminathan and Sons Laboriosam Lite Laptops 12,Laptop,Swaminathan and,1114.28 ,746.57 ,3.20 ,8352,1882,490,Electronics,Laptops,33,Flipkart Assured,TRUE
Aggarwal Ltd Quibusdam Lite Laptops 15,Laptop,Aggarwal Ltd,1113.66 ,1113.66 ,4.80 ,1503,5816,1635,Electronics,Laptops,0,ElectroWorld,FALSE
Om LLC Cupiditate Lite Smartphones 5,Phone,Om LLC,1104.69 ,1104.69 ,3.50 ,6370,6823,2778,Electronics,Smartphones,0,Flipkart Assured,TRUE
Char-Chandra Vero Lite Smartphones 5,Phone,Char-Chandra Vero,1104.54 ,1104.54 ,3.20 ,2913,2029,844,Electronics,Smartphones,0,HomeCare Solutions,TRUE
Bali-Khosla Hic Pro Smartphones 2,Phone,Bali-Khosla Hic,1101.69 ,517.79 ,3.50 ,5874,4711,1776,Electronics,Smartphones,53,Cloudtail India,TRUE
Rastogi-Lata Porro Pro Laptops 15,Laptop,Rastogi-Lata Porro,1100.47 ,385.16 ,4.30 ,6640,3596,354,Electronics,Laptops,65,SuperComNet,FALSE
Sarna Group Cumque Ultra Smartphones 4,Phone,Sarna Group,1098.48 ,735.98 ,3.40 ,8512,371,102,Electronics,Smartphones,33,Flipkart Assured,TRUE
Chaudhary Ltd Quae Pro Smartphones 14,Phone,Chaudhary Ltd,1097.93 ,1097.93 ,4.10 ,3628,1233,315,Electronics,Smartphones,0,RetailNet,TRUE
"Thakkar, Goda and Patla Saepe Pro Laptops 2",Laptop,"Thakkar, Goda",1096.51 ,888.17 ,4.30 ,1567,7828,585,Electronics,Laptops,19,RetailNet,TRUE
Hayer PLC Ad Plus Smartphones 14,Phone,Hayer PLC,1095.76 ,635.54 ,4.80 ,7905,6058,261,Electronics,Smartphones,42,RetailNet,FALSE
Kade PLC Mollitia Ultra Smartphones 10,Phone,Kade PLC,1093.56 ,1093.56 ,4.40 ,2728,3516,221,Electronics,Smartphones,0,SuperComNet,TRUE
"Chokshi, Tella and Nanda Itaque Ultra Smartphones 10",Phone,"Chokshi, Tella",1084.33 ,715.66 ,4.60 ,7735,4889,818,Electronics,Smartphones,34,RetailNet,FALSE
Deshmukh-Shanker In Plus Laptops 2,Laptop,Deshmukh-Shanker In,1082.52 ,811.89 ,4.90 ,4900,3588,1070,Electronics,Laptops,25,SuperComNet,FALSE
Madan-Hora Quaerat Lite Smartphones 4,Phone,Madan-Hora Quaerat,1081.09 ,875.68 ,4.50 ,8931,6571,2218,Electronics,Smartphones,19,Cloudtail India,FALSE
Das and Sons Itaque Ultra Smartphones 11,Phone,Das and,1074.97 ,1074.97 ,4.20 ,8697,9499,2166,Electronics,Smartphones,0,ElectroWorld,TRUE
"Dhingra, Prabhakar and Nori Provident Lite Laptops 12",Laptop,"Dhingra, Prabhakar",1074.45 ,924.03 ,3.20 ,2225,8275,3618,Electronics,Laptops,14,Cloudtail India,TRUE
"Sabharwal, Mander and Sarkar Porro Plus Smartphones 13",Phone,"Sabharwal, Mander",1070.47 ,974.13 ,3.10 ,5520,1392,26,Electronics,Smartphones,9,FashionPlus,TRUE
Kadakia PLC Molestias Plus Laptops 11,Laptop,Kadakia PLC,1067.97 ,790.30 ,3.40 ,5528,9053,4354,Electronics,Laptops,26,FashionPlus,TRUE
Narang-Nanda Eaque Lite Laptops 5,Laptop,Narang-Nanda Eaque,1065.28 ,543.29 ,3.90 ,5177,9862,2786,Electronics,Laptops,49,Flipkart Assured,FALSE
Dani LLC Fugiat Pro Laptops 15,Laptop,Dani LLC,1064.41 ,947.32 ,3.50 ,4980,6301,2743,Electronics,Laptops,11,Flipkart Assured,FALSE
Bakshi and Sons Voluptate Pro Smartphones 5,Phone,Bakshi and,1063.43 ,1063.43 ,3.60 ,4202,1297,532,Electronics,Smartphones,0,Flipkart Assured,FALSE
"Virk, Kalla and Mane Cupiditate Lite Smartphones 6",Phone,"Virk, Kalla",1052.96 ,905.55 ,4.80 ,6331,478,38,Electronics,Smartphones,14,Flipkart Assured,TRUE
"Jha, Chowdhury and Hora Necessitatibus Lite Smartphones 9",Phone,"Jha, Chowdhury",1052.37 ,915.56 ,4.40 ,8635,3389,1510,Electronics,Smartphones,13,MobileHub,TRUE
Mall and Sons Vel Lite Smartphones 4,Phone,Mall and,1051.60 ,999.02 ,4.80 ,5204,1116,82,Electronics,Smartphones,5,FashionPlus,TRUE
Chacko PLC Minima Ultra Laptops 13,Laptop,Chacko PLC,1046.64 ,1046.64 ,3.60 ,1101,1728,741,Electronics,Laptops,0,Flipkart Assured,FALSE
Ratta and Sons Distinctio Ultra Smartphones 11,Phone,Ratta and,1046.25 ,742.84 ,3.80 ,6692,6458,2836,Electronics,Smartphones,29,HomeCare Solutions,TRUE
Varkey-Thakkar Veniam Plus Laptops 5,Laptop,Varkey-Thakkar Veniam,1045.38 ,658.59 ,3.60 ,3634,1971,164,Electronics,Laptops,37,ElectroWorld,TRUE
Ganesh-Ray Nihil Pro Smartphones 3,Phone,Ganesh-Ray Nihil,1042.81 ,896.82 ,3.70 ,8114,3752,375,Electronics,Smartphones,14,ElectroWorld,TRUE
"Kaul, Lala and Thaker Quidem Ultra Laptops 15",Laptop,"Kaul, Lala",1042.66 ,656.88 ,4.80 ,7348,6020,1167,Electronics,Laptops,37,Cloudtail India,FALSE
Raj-Mukhopadhyay Amet Pro Smartphones 6,Phone,Raj-Mukhopadhyay Amet,1039.70 ,790.17 ,4.40 ,1610,3341,930,Electronics,Smartphones,24,MobileHub,TRUE
"Mangat, Ramesh and Bava Saepe Pro Smartphones 15",Phone,"Mangat, Ramesh",1038.78 ,415.51 ,3.20 ,2442,5940,1770,Electronics,Smartphones,60,HomeCare Solutions,TRUE
Kari-Gulati Repellendus Plus Laptops 12,Laptop,Kari-Gulati Repellendus,1037.27 ,881.68 ,3.10 ,1804,2181,687,Electronics,Laptops,15,ElectroWorld,TRUE
Saxena-Dass Id Plus Smartphones 12,Phone,Saxena-Dass Id,1036.48 ,1036.48 ,4.80 ,9540,3287,1577,Electronics,Smartphones,0,Flipkart Assured,FALSE
"Kanda, Raj and Sahni Nulla Ultra Laptops 4",Laptop,"Kanda, Raj",1029.82 ,1029.82 ,4.40 ,327,7507,59,Electronics,Laptops,0,FashionPlus,FALSE
"Chauhan, Loyal and Dutt Beatae Plus Smartphones 15",Phone,"Chauhan, Loyal",1029.36 ,627.91 ,4.90 ,840,7009,1065,Electronics,Smartphones,39,FashionPlus,TRUE
"Padmanabhan, Sachdeva and Mangat Quia Pro Smartphones 2",Phone,"Padmanabhan, Sachdeva",1027.68 ,1027.68 ,3.50 ,4148,5685,439,Electronics,Smartphones,0,RetailNet,TRUE
Viswanathan-Borde Itaque Ultra Laptops 3,Laptop,Viswanathan-Borde Itaque,1027.04 ,708.66 ,4.10 ,6003,3983,1772,Electronics,Laptops,31,ElectroWorld,TRUE
Acharya PLC Nostrum Pro Laptops 14,Laptop,Acharya PLC,1024.23 ,901.32 ,3.30 ,678,4607,108,Electronics,Laptops,12,Cloudtail India,TRUE
Setty Group Sunt Ultra Laptops 14,Laptop,Setty Group,1023.77 ,890.68 ,3.40 ,3197,5815,2614,Electronics,Laptops,13,FashionPlus,TRUE
"Pingle, Dhaliwal and Baria Minima Ultra Laptops 11",Laptop,"Pingle, Dhaliwal",1016.98 ,905.11 ,4.30 ,4799,6369,1973,Electronics,Laptops,11,Cloudtail India,FALSE
Bahl-Gola Odio Ultra Laptops 5,Laptop,Bahl-Gola Odio,1015.32 ,1015.32 ,4.40 ,9444,6810,2032,Electronics,Laptops,0,SuperComNet,TRUE
"Rege, Wable and Yogi Minus Pro Laptops 13",Laptop,"Rege, Wable",1008.13 ,322.60 ,3.50 ,7851,2645,830,Electronics,Laptops,68,Cloudtail India,TRUE
Ramachandran Ltd Veniam Plus Smartphones 15,Phone,Ramachandran Ltd,1007.53 ,1007.53 ,4.30 ,4088,3709,1670,Electronics,Smartphones,0,FashionPlus,FALSE
"Sinha, Saran and Soman Architecto Plus Laptops 2",Laptop,"Sinha, Saran",1005.82 ,492.85 ,3.30 ,5627,569,141,Electronics,Laptops,51,Flipkart Assured,FALSE
Sura-Sundaram Enim Ultra Smartphones 4,Phone,Sura-Sundaram Enim,1004.26 ,301.28 ,3.80 ,768,6706,1431,Electronics,Smartphones,70,MobileHub,TRUE
Desai-Natt Sunt Pro Smartphones 14,Phone,Desai-Natt Sunt,1003.89 ,692.68 ,3.10 ,8258,4998,922,Electronics,Smartphones,31,Cloudtail India,FALSE
Wali Group Nihil Pro Laptops 14,Laptop,Wali Group,998.95 ,469.51 ,3.70 ,2298,7133,1128,Electronics,Laptops,53,Flipkart Assured,TRUE
Bakshi-Padmanabhan Eaque Plus Smartphones 13,Phone,Bakshi-Padmanabhan Eaque,997.94 ,848.25 ,3.30 ,4101,9071,530,Electronics,Smartphones,15,RetailNet,FALSE
Pillay PLC Voluptatum Pro Smartphones 14,Phone,Pillay PLC,994.78 ,994.78 ,3.80 ,1022,3799,719,Electronics,Smartphones,0,Flipkart Assured,FALSE
Behl-Tripathi Corrupti Lite Smartphones 13,Phone,Behl-Tripathi Corrupti,983.04 ,717.62 ,4.80 ,8450,6920,1767,Electronics,Smartphones,27,Cloudtail India,TRUE
"Gupta, Srinivasan and Choudhury Porro Lite Smartphones 14",Phone,"Gupta, Srinivasan",977.45 ,781.96 ,3.30 ,9032,5936,594,Electronics,Smartphones,20,Flipkart Assured,TRUE
Joshi-Wali Accusamus Lite Smartphones 1,Phone,Joshi-Wali Accusamus,975.13 ,975.13 ,4.50 ,254,278,7,Electronics,Smartphones,0,HomeCare Solutions,FALSE
Pandey PLC Molestias Pro Smartphones 13,Phone,Pandey PLC,974.53 ,857.59 ,4.10 ,2856,3865,491,Electronics,Smartphones,12,FashionPlus,TRUE
Dash PLC Quaerat Plus Laptops 4,Laptop,Dash PLC,971.86 ,971.86 ,3.90 ,4125,9217,1903,Electronics,Laptops,0,MobileHub,FALSE
Munshi and Sons Cupiditate Lite Smartphones 12,Phone,Munshi and,962.18 ,615.80 ,3.60 ,6787,5499,939,Electronics,Smartphones,36,ElectroWorld,TRUE
Nagy-Sridhar Sed Pro Smartphones 8,Phone,Nagy-Sridhar Sed,960.03 ,652.82 ,3.10 ,5384,4827,2341,Electronics,Smartphones,32,RetailNet,FALSE
Vig Ltd Laboriosam Plus Smartphones 8,Phone,Vig Ltd,952.78 ,838.45 ,3.70 ,3893,8469,1238,Electronics,Smartphones,12,FashionPlus,TRUE
Barad PLC Occaecati Plus Smartphones 2,Phone,Barad PLC,949.40 ,645.59 ,3.80 ,6427,7472,799,Electronics,Smartphones,32,SuperComNet,TRUE
Dora Inc Sequi Lite Laptops 8,Laptop,Dora Inc,939.69 ,601.40 ,4.70 ,1551,1034,437,Electronics,Laptops,36,Flipkart Assured,TRUE
Parmar and Sons Dignissimos Ultra Smartphones 6,Phone,Parmar and,924.49 ,730.35 ,4.90 ,3594,3259,53,Electronics,Smartphones,21,RetailNet,TRUE
Datta-Dani Iure Pro Smartphones 4,Phone,Datta-Dani Iure,921.41 ,921.41 ,3.70 ,8965,5430,502,Electronics,Smartphones,0,Cloudtail India,FALSE
Kara Ltd At Pro Laptops 6,Laptop,Kara Ltd,917.61 ,807.50 ,3.10 ,9210,5381,1503,Electronics,Laptops,12,FashionPlus,FALSE
"Chana, Sekhon and Krishna Sint Ultra Laptops 15",Laptop,"Chana, Sekhon",914.08 ,804.39 ,3.30 ,3617,4771,714,Electronics,Laptops,12,SuperComNet,TRUE
Menon-Bath Quae Ultra Smartphones 14,Phone,Menon-Bath Quae,913.87 ,374.69 ,4.90 ,6845,7052,2400,Electronics,Smartphones,59,SuperComNet,TRUE
"Memon, Savant and Sura Neque Lite Laptops 1",Laptop,"Memon, Savant",909.18 ,909.18 ,4.00 ,4800,7927,863,Electronics,Laptops,0,ElectroWorld,FALSE
"Borde, Shankar and Saxena Fugiat Ultra Laptops 11",Laptop,"Borde, Shankar",907.60 ,834.99 ,3.80 ,4618,101,36,Electronics,Laptops,8,SuperComNet,TRUE
Dass LLC Culpa Pro Laptops 14,Laptop,Dass LLC,901.15 ,486.62 ,4.60 ,3205,5663,1589,Electronics,Laptops,46,SuperComNet,TRUE
"Tandon, Mitter and Taneja In Pro Smartphones 7",Phone,"Tandon, Mitter",895.62 ,725.45 ,4.70 ,7050,2456,1009,Electronics,Smartphones,19,FashionPlus,FALSE
Soni LLC Atque Pro Laptops 5,Laptop,Soni LLC,893.25 ,696.74 ,4.50 ,7664,8326,944,Electronics,Laptops,22,HomeCare Solutions,TRUE
"Saxena, Chaudhuri and Murty Libero Ultra Smartphones 15",Phone,"Saxena, Chaudhuri",890.82 ,890.82 ,3.10 ,4236,413,73,Electronics,Smartphones,0,MobileHub,TRUE
Nath-Acharya Voluptates Pro Smartphones 13,Phone,Nath-Acharya Voluptates,890.32 ,596.51 ,4.50 ,1790,6017,1088,Electronics,Smartphones,33,RetailNet,FALSE
Master Group Iste Plus Smartphones 12,Phone,Master Group,890.26 ,454.03 ,3.80 ,1795,1250,283,Electronics,Smartphones,49,RetailNet,TRUE
Yohannan Ltd Nulla Plus Smartphones 3,Phone,Yohannan Ltd,890.00 ,890.00 ,3.40 ,8934,1746,309,Electronics,Smartphones,0,Flipkart Assured,TRUE
Yadav Group Laudantium Ultra Laptops 4,Laptop,Yadav Group,886.60 ,886.60 ,4.90 ,344,9973,2182,Electronics,Laptops,0,ElectroWorld,TRUE
Gala PLC Vel Plus Smartphones 14,Phone,Gala PLC,878.02 ,711.20 ,4.70 ,7323,9189,102,Electronics,Smartphones,19,RetailNet,TRUE
Sankar LLC Sint Lite Laptops 5,Laptop,Sankar LLC,874.97 ,708.73 ,4.30 ,5379,5360,1275,Electronics,Laptops,19,ElectroWorld,FALSE
Sahni Group Illo Pro Smartphones 2,Phone,Sahni Group,874.11 ,874.11 ,3.80 ,2340,8645,2612,Electronics,Smartphones,0,FashionPlus,FALSE
Varghese-Kibe Aliquam Lite Smartphones 1,Phone,Varghese-Kibe Aliquam,869.65 ,713.11 ,4.90 ,1302,8382,1569,Electronics,Smartphones,18,HomeCare Solutions,FALSE
"Wable, Bahl and Warrior Consequuntur Pro Laptops 13",Laptop,"Wable, Bahl",850.22 ,416.61 ,3.50 ,7389,5824,2778,Electronics,Laptops,51,MobileHub,TRUE
"Muni, Singhal and Nanda Ullam Lite Smartphones 13",Phone,"Muni, Singhal",848.62 ,568.58 ,4.80 ,1690,9020,1303,Electronics,Smartphones,33,Cloudtail India,FALSE
Krishnamurthy-Devan Laboriosam Ultra Smartphones 10,Phone,Krishnamurthy-Devan Laboriosam,836.29 ,459.96 ,3.20 ,7348,4812,364,Electronics,Smartphones,45,RetailNet,FALSE
Narasimhan and Sons Harum Plus Smartphones 12,Phone,Narasimhan and,834.61 ,834.61 ,3.50 ,9499,2586,146,Electronics,Smartphones,0,FashionPlus,TRUE
Sarkar-Vaidya Sed Pro Smartphones 15,Phone,Sarkar-Vaidya Sed,831.57 ,390.84 ,3.20 ,9226,4805,1054,Electronics,Smartphones,53,Flipkart Assured,FALSE
Bose-Bora Impedit Plus Smartphones 7,Phone,Bose-Bora Impedit,828.48 ,298.25 ,3.90 ,1159,9893,1326,Electronics,Smartphones,64,FashionPlus,FALSE
Bhasin-Luthra Itaque Lite Laptops 12,Laptop,Bhasin-Luthra Itaque,825.55 ,825.55 ,4.10 ,3695,919,94,Electronics,Laptops,0,Flipkart Assured,TRUE
Soman Inc Corporis Ultra Laptops 12,Laptop,Soman Inc,824.79 ,296.92 ,3.60 ,4574,7761,2051,Electronics,Laptops,64,MobileHub,FALSE
Ghosh-Parmar Suscipit Pro Laptops 13,Laptop,Ghosh-Parmar Suscipit,823.06 ,625.53 ,3.00 ,7301,5431,602,Electronics,Laptops,24,Cloudtail India,FALSE
Sankaran and Sons Quae Ultra Smartphones 12,Phone,Sankaran and,819.37 ,819.37 ,4.90 ,3930,3222,1593,Electronics,Smartphones,0,SuperComNet,FALSE
"Aurora, Aurora and Bhavsar Dolores Plus Laptops 9",Laptop,"Aurora, Aurora",817.36 ,817.36 ,4.60 ,9339,357,62,Electronics,Laptops,0,ElectroWorld,FALSE
Chanda LLC Totam Lite Laptops 9,Laptop,Chanda LLC,813.93 ,293.01 ,4.20 ,1062,8891,2851,Electronics,Laptops,64,ElectroWorld,TRUE
Mani Inc Laborum Lite Smartphones 15,Phone,Mani Inc,812.72 ,292.58 ,4.90 ,4798,9607,2269,Electronics,Smartphones,64,Flipkart Assured,TRUE
Mishra PLC Natus Plus Smartphones 9,Phone,Mishra PLC,809.17 ,283.21 ,3.70 ,8729,2522,237,Electronics,Smartphones,65,FashionPlus,TRUE
Gill-Maharaj Fuga Lite Smartphones 2,Phone,Gill-Maharaj Fuga,803.59 ,803.59 ,4.50 ,6888,9410,524,Electronics,Smartphones,0,HomeCare Solutions,TRUE
"Goswami, Handa and Goswami Magnam Pro Laptops 4",Laptop,"Goswami, Handa",803.55 ,658.91 ,3.90 ,8330,6866,2818,Electronics,Laptops,18,RetailNet,TRUE
Ganesan PLC Unde Ultra Laptops 12,Laptop,Ganesan PLC,801.09 ,448.61 ,4.50 ,1057,160,53,Electronics,Laptops,44,SuperComNet,TRUE
Cheema-Chacko Porro Pro Smartphones 14,Phone,Cheema-Chacko Porro,791.08 ,498.38 ,4.90 ,1173,6363,2449,Electronics,Smartphones,37,SuperComNet,TRUE
Kari-Mahal Sed Plus Laptops 14,Laptop,Kari-Mahal Sed,790.02 ,434.51 ,4.80 ,7077,85,13,Electronics,Laptops,45,ElectroWorld,FALSE
"Narayanan, Goel and Rajan Perspiciatis Plus Laptops 13",Laptop,"Narayanan, Goel",789.87 ,347.54 ,3.00 ,7490,5500,2556,Electronics,Laptops,56,ElectroWorld,FALSE
Sagar Ltd Dicta Lite Laptops 14,Laptop,Sagar Ltd,782.52 ,688.62 ,3.50 ,5606,8906,3145,Electronics,Laptops,12,Flipkart Assured,FALSE
Chada-Saini Ratione Ultra Laptops 11,Laptop,Chada-Saini Ratione,782.35 ,782.35 ,4.20 ,7701,8374,2472,Electronics,Laptops,0,SuperComNet,FALSE
Patil-Walia Hic Lite Laptops 15,Laptop,Patil-Walia Hic,778.55 ,435.99 ,4.00 ,1324,4325,1789,Electronics,Laptops,44,Cloudtail India,TRUE
"Kumer, Handa and Nagarajan Officia Lite Smartphones 10",Phone,"Kumer, Handa",772.24 ,772.24 ,3.20 ,5124,9600,1894,Electronics,Smartphones,0,RetailNet,TRUE
Raman PLC Eaque Plus Smartphones 9,Phone,Raman PLC,772.24 ,239.39 ,3.60 ,7521,6202,3013,Electronics,Smartphones,69,Flipkart Assured,TRUE
"Barman, Thakur and Subramanian Sequi Pro Smartphones 10",Phone,"Barman, Thakur",767.18 ,682.79 ,4.10 ,9817,5625,1368,Electronics,Smartphones,11,SuperComNet,TRUE
Bath LLC Velit Lite Smartphones 4,Phone,Bath LLC,765.36 ,765.36 ,3.40 ,575,7040,729,Electronics,Smartphones,0,MobileHub,TRUE
Kalita-Ravi Aperiam Pro Smartphones 11,Phone,Kalita-Ravi Aperiam,752.62 ,647.25 ,4.80 ,5722,5227,2317,Electronics,Smartphones,14,FashionPlus,TRUE
Batta PLC Incidunt Plus Smartphones 15,Phone,Batta PLC,744.06 ,491.08 ,4.90 ,4991,5439,747,Electronics,Smartphones,34,MobileHub,FALSE
Chadha Inc Nobis Ultra Laptops 6,Laptop,Chadha Inc,736.48 ,390.33 ,4.00 ,9873,2148,654,Electronics,Laptops,47,Cloudtail India,FALSE
Bora-Biswas Corrupti Ultra Laptops 2,Laptop,Bora-Biswas Corrupti,733.76 ,506.29 ,3.40 ,8355,9923,4653,Electronics,Laptops,31,RetailNet,FALSE
Deol Group Minus Plus Laptops 10,Laptop,Deol Group,733.41 ,608.73 ,3.00 ,2962,7641,3582,Electronics,Laptops,17,RetailNet,TRUE
Kapadia and Sons Doloribus Lite Laptops 1,Laptop,Kapadia and,733.25 ,652.59 ,3.30 ,6110,4347,81,Electronics,Laptops,11,RetailNet,FALSE
"Narang, Bali and Balasubramanian Enim Plus Laptops 5",Laptop,"Narang, Bali",732.43 ,732.43 ,4.80 ,1620,2929,1370,Electronics,Laptops,0,FashionPlus,TRUE
Mutti-Pandit Omnis Pro Laptops 12,Laptop,Mutti-Pandit Omnis,730.78 ,730.78 ,3.00 ,2278,5736,1577,Electronics,Laptops,0,FashionPlus,FALSE
Sodhi Ltd Laborum Ultra Laptops 10,Laptop,Sodhi Ltd,728.40 ,728.40 ,3.10 ,5581,320,88,Electronics,Laptops,0,HomeCare Solutions,TRUE
Lal-Tara Earum Ultra Laptops 10,Laptop,Lal-Tara Earum,725.96 ,544.47 ,3.60 ,5136,2223,224,Electronics,Laptops,25,RetailNet,TRUE
Om-Khurana Fugit Pro Laptops 14,Laptop,Om-Khurana Fugit,723.05 ,289.22 ,3.00 ,854,9708,3098,Electronics,Laptops,60,ElectroWorld,TRUE
Mitter-Tiwari Autem Pro Laptops 14,Laptop,Mitter-Tiwari Autem,721.79 ,642.39 ,4.10 ,9442,2732,42,Electronics,Laptops,11,Flipkart Assured,FALSE
"Chacko, Raman and Manda Nobis Ultra Laptops 2",Laptop,"Chacko, Raman",721.70 ,418.59 ,3.20 ,2885,9475,1564,Electronics,Laptops,42,SuperComNet,FALSE
Malhotra-Dalal Mollitia Pro Laptops 1,Laptop,Malhotra-Dalal Mollitia,716.10 ,716.10 ,4.90 ,1597,4364,2088,Electronics,Laptops,0,RetailNet,FALSE
Prabhu Group Fugiat Ultra Laptops 7,Laptop,Prabhu Group,704.08 ,704.08 ,3.80 ,2992,6975,915,Electronics,Laptops,0,ElectroWorld,FALSE
Ranganathan Inc Voluptatibus Plus Laptops 14,Laptop,Ranganathan Inc,703.92 ,309.72 ,4.70 ,8577,1276,575,Electronics,Laptops,56,MobileHub,FALSE
Mukhopadhyay-Gola Blanditiis Pro Laptops 7,Laptop,Mukhopadhyay-Gola Blanditiis,701.60 ,701.60 ,4.50 ,3265,9734,3416,Electronics,Laptops,0,RetailNet,FALSE
Jaggi LLC Animi Ultra Laptops 7,Laptop,Jaggi LLC,701.52 ,308.67 ,3.80 ,7435,4336,961,Electronics,Laptops,56,SuperComNet,FALSE
Bakshi-Saraf Facere Plus Laptops 15,Laptop,Bakshi-Saraf Facere,698.28 ,628.45 ,4.90 ,2198,8473,1041,Electronics,Laptops,10,MobileHub,FALSE
Virk-Ravi Sequi Ultra Laptops 12,Laptop,Virk-Ravi Sequi,684.78 ,308.15 ,3.30 ,2872,8046,747,Electronics,Laptops,55,FashionPlus,FALSE
"Mammen, Chowdhury and Dhingra Neque Plus Laptops 13",Laptop,"Mammen, Chowdhury",683.54 ,683.54 ,4.90 ,4826,3625,958,Electronics,Laptops,0,ElectroWorld,TRUE
Zachariah-Kota Cupiditate Ultra Laptops 6,Laptop,Zachariah-Kota Cupiditate,675.16 ,560.38 ,3.70 ,6495,9965,3941,Electronics,Laptops,17,Cloudtail India,FALSE
"Butala, Hayre and Basak Minima Ultra Laptops 5",Laptop,"Butala, Hayre",669.90 ,234.47 ,4.70 ,587,9232,152,Electronics,Laptops,65,RetailNet,FALSE
"Bhatti, Narain and Vala Distinctio Plus Laptops 13",Laptop,"Bhatti, Narain",665.00 ,665.00 ,3.30 ,5200,815,301,Electronics,Laptops,0,MobileHub,FALSE
"Srinivasan, Mall and Srivastava Dolorem Ultra Laptops 2",Laptop,"Srinivasan, Mall",648.19 ,576.89 ,3.20 ,178,7994,2375,Electronics,Laptops,11,Cloudtail India,FALSE
